acousticness,album,artist,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,time_signature,track_name,type,valence
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.02,Jah Victory,Alpha Blondy,0.7959999999999999,267120.0,0.5660000000000001,False,reggae,0.0181,7.0,0.11599999999999999,-7.857,1.0,2007-10-22,0.0695,143.994,4.0,I Wish You Were Here,audio_features,0.58
0.128,Massive Reggae,Toots & The Maytals,0.773,190267.0,0.359,False,reggae,8.31e-05,0.0,0.0616,-7.425,1.0,2008-01-01,0.0938,79.436,4.0,54-46 Was My Number,audio_features,0.637
0.0113,Hustling Culture,The Expanders,0.816,235693.0,0.72,False,reggae,2.18e-06,1.0,0.0534,-5.662999999999999,1.0,2015-06-15,0.0356,135.863,4.0,Top Shelf,audio_features,0.9420000000000001
0.231,Bunnin It,The Writer,0.815,170000.0,0.551,True,reggae,4.43e-06,3.0,0.21899999999999997,-10.222999999999999,0.0,2018-04-20,0.0721,137.938,4.0,Bunnin It,audio_features,0.925
0.10400000000000001,"Fashion in Fine Style (Fashion Records Significant Hits, Vol. 3)",Dee Sharp,0.9259999999999999,242772.0,0.495,False,reggae,0.22899999999999998,8.0,0.0691,-10.012,0.0,2017-07-28,0.040999999999999995,129.611,4.0,Swing & Dine,audio_features,0.773
0.447,The Harder They Come,Jimmy Cliff,0.7290000000000001,187667.0,0.6890000000000001,False,reggae,5.11e-05,1.0,0.18100000000000002,-7.47,1.0,1972-01-01,0.0849,99.329,4.0,"The Harder They Come - From ""The Harder They Come"" Soundtrack / Single Version",audio_features,0.8079999999999999
0.0536,Most Wanted - Eek A Mouse,Eek-A-Mouse,0.838,417013.0,0.28600000000000003,False,reggae,0.518,4.0,0.12300000000000001,-9.752,0.0,2008,0.0855,127.61,4.0,Do You Remember,audio_features,0.695
0.0228,Live Life,Fortunate Youth,0.795,261500.0,0.5539999999999999,False,reggae,0.000177,0.0,0.1,-6.636,0.0,2019-08-23,0.034,120.04700000000001,4.0,See It,audio_features,0.429
0.0122,Candy Coated Fury,Reel Big Fish,0.784,194600.0,0.696,False,reggae,0.0,0.0,0.168,-3.948,1.0,2012-07-30,0.0333,135.075,4.0,The Promise,audio_features,0.833
0.153,One Way Ticket,Luciano,0.7040000000000001,262640.0,0.524,False,reggae,5.71e-06,6.0,0.0613,-13.936,1.0,1998,0.0336,145.27700000000002,4.0,That's The Way Life Goes,audio_features,0.821
0.0693,One Way Ticket,Luciano,0.757,236933.0,0.28800000000000003,False,reggae,2.04e-06,7.0,0.18100000000000002,-13.161,1.0,1998,0.045,81.003,4.0,Nature Boys,audio_features,0.499
0.0243,You're No Good,Ken Boothe,0.8740000000000001,280947.0,0.41,True,reggae,0.078,7.0,0.0956,-13.785,1.0,2008-05-08,0.0766,128.898,4.0,You're No Good,audio_features,0.754
0.306,Selassie I Forever,Max Romeo,0.79,228800.0,0.488,False,reggae,0.0,6.0,0.0598,-10.572000000000001,1.0,2007-11-28,0.177,83.351,4.0,Two In One,audio_features,0.32899999999999996
0.0658,Riddim: The Best Of Sly & Robbie In Dub 1978-1985,Sly & Robbie,0.816,178236.0,0.408,False,reggae,0.9420000000000001,0.0,0.0937,-12.939,1.0,2004,0.131,151.83100000000002,4.0,Soon Forward Dub,audio_features,0.7
0.642,Legend - The Best Of Bob Marley And The Wailers,Bob Marley & The Wailers,0.7509999999999999,330760.0,0.46299999999999997,False,reggae,0.20800000000000002,9.0,0.0314,-10.96,1.0,2002-01-01,0.10400000000000001,150.191,4.0,Stir It Up,audio_features,0.9259999999999999
0.0214,Caught You,Steel Pulse,0.706,201373.0,0.287,False,reggae,0.0264,1.0,0.21600000000000003,-15.841,0.0,1980-10-26,0.0648,86.359,4.0,Higher Than High,audio_features,0.758
0.163,Sizzla Consciousness ‎,Sizzla,0.7879999999999999,271109.0,0.6659999999999999,False,reggae,0.0,3.0,0.0995,-5.669,0.0,2016-03-30,0.22699999999999998,77.413,4.0,Don't Worry,audio_features,0.779
0.18,Uprooted EP,Irie Minds,0.862,231923.0,0.5820000000000001,False,reggae,0.0,6.0,0.0709,-7.96,0.0,2018-02-24,0.105,130.232,4.0,The Super Moon Groove,audio_features,0.8390000000000001
0.265,Massive Reggae,Toots & The Maytals,0.772,294733.0,0.532,False,reggae,0.0005639999999999999,11.0,0.0446,-9.474,1.0,2008-01-01,0.113,98.705,4.0,Funky Kingston,audio_features,0.935
0.35100000000000003,Sun and Shine (feat. Eric Rachmany),HIRIE,0.687,204062.0,0.765,False,reggae,5.5e-06,4.0,0.0957,-3.742,1.0,2017-08-18,0.207,191.99200000000002,4.0,Sun and Shine (feat. Eric Rachmany),audio_features,0.614
0.0033399999999999997,Trouble Standing,The B Foundation,0.562,266640.0,0.915,False,reggae,1.13e-06,5.0,0.11199999999999999,-4.098,0.0,2006-01-01,0.081,97.571,4.0,Bloo Bucket,audio_features,0.52
0.14,Trouble Standing,The B Foundation,0.596,220653.0,0.85,False,reggae,0.0,5.0,0.10099999999999999,-4.895,1.0,2006-01-01,0.0384,95.025,4.0,Be Alright,audio_features,0.5710000000000001
0.0773,Sublime Greatest Hits,Sublime,0.8240000000000001,187213.0,0.419,False,reggae,0.000935,11.0,0.385,-7.064,0.0,1999-11-09,0.0676,92.057,4.0,Badfish,audio_features,0.516
0.33399999999999996,Umkhonto We Sizwe (Spear of the Nation),Prince Far I,0.594,270760.0,0.491,False,reggae,0.0015400000000000001,11.0,0.109,-10.630999999999998,1.0,2008-08-25,0.21,73.882,4.0,Stop the War,audio_features,0.8370000000000001
0.32899999999999996,Burnin',The Wailers,0.7859999999999999,281027.0,0.642,False,reggae,2.3e-05,8.0,0.09,-9.324,1.0,2001-01-01,0.184,96.88600000000001,4.0,I Shot The Sheriff,audio_features,0.708
0.14800000000000002,Exodus,Bob Marley & The Wailers,0.941,211000.0,0.473,False,reggae,2.65e-05,11.0,0.11199999999999999,-10.975999999999999,0.0,1977,0.27399999999999997,123.67299999999999,4.0,Jamming,audio_features,0.765
0.48,The Story Of Trojan Records,Lord Comic,0.9129999999999999,144840.0,0.84,False,reggae,0.000165,5.0,0.0653,-9.777000000000001,0.0,2011-01-01,0.18100000000000002,111.971,4.0,Iggy Iggy,audio_features,0.9390000000000001
0.405,Revelation Time (Deluxe Edition),Max Romeo,0.8959999999999999,182893.0,0.32,False,reggae,0.00124,5.0,0.0674,-12.116,1.0,1975-01-01,0.207,137.009,4.0,Three Blind Mice,audio_features,0.5589999999999999
0.0783,Exodus (Deluxe Edition),Bob Marley & The Wailers,0.725,172933.0,0.523,False,reggae,0.0,10.0,0.0665,-9.593,1.0,1977-01-01,0.324,76.292,4.0,One Love / People Get Ready,audio_features,0.95
0.000932,Red,Black Uhuru,0.6970000000000001,318333.0,0.713,False,reggae,0.8440000000000001,4.0,0.111,-8.89,0.0,2003-01-01,0.0567,136.636,4.0,Trodding - Single Version,audio_features,0.703
0.272,Night Food,The Heptones,0.779,211467.0,0.5329999999999999,False,reggae,0.159,6.0,0.13,-14.152000000000001,1.0,1976-01-01,0.0535,142.493,4.0,Book Of Rules,audio_features,0.9440000000000001
0.585,Legend (The Definitive Remasters),Bob Marley & The Wailers,0.6659999999999999,227840.0,0.259,False,reggae,0.0,0.0,0.079,-10.720999999999998,1.0,1984,0.04,116.08200000000001,4.0,Redemption Song,audio_features,0.698
0.213,The Very Best Of The Wailing Souls,Wailing Souls,0.7859999999999999,231533.0,0.405,False,reggae,4.65e-06,7.0,0.0944,-13.536,0.0,1987,0.0478,122.11200000000001,4.0,Bredda Gravalicious,audio_features,0.945
0.0605,67 Riddim,Randy Valentine,0.875,212000.0,0.679,False,reggae,0.0,7.0,0.42200000000000004,-4.8069999999999995,0.0,2017-04-17,0.11,148.002,4.0,Officer Barage,audio_features,0.91
0.0217,The Keyboard King at Studio One,Jackie Mittoo,0.6679999999999999,578733.0,0.579,False,reggae,0.826,7.0,0.105,-13.294,1.0,2017-03-10,0.0556,160.30200000000002,4.0,Oboe,audio_features,0.6509999999999999
0.147,Lovers Rock,Cassandra,0.795,221796.0,0.5670000000000001,False,reggae,1.37e-06,5.0,0.0663,-7.6770000000000005,1.0,2018-01-26,0.043,141.49200000000002,4.0,Sitting in the Park,audio_features,0.927
0.196,Best Of The Fittest,Burning Spear,0.777,240267.0,0.517,False,reggae,0.298,4.0,0.152,-10.633,1.0,2001-08-20,0.0606,78.357,4.0,African Teacher,audio_features,0.96
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.0785,"Original Ragga Muffin, Pt.1",Barrington Levy,0.866,233160.0,0.5479999999999999,False,reggae,0.272,0.0,0.0794,-10.064,1.0,2015-11-13,0.261,142.752,4.0,Murderer,audio_features,0.579
0.139,Most Wanted - Eek A Mouse,Eek-A-Mouse,0.831,462013.0,0.461,False,reggae,0.000267,0.0,0.14800000000000002,-8.765,1.0,2008,0.0801,77.282,4.0,Wa-Do-Dem,audio_features,0.529
0.0265,Babylon By Bus,Bob Marley & The Wailers,0.456,328284.0,0.674,False,reggae,2.75e-06,6.0,0.93,-8.049,0.0,1978-01-01,0.34299999999999997,63.213,3.0,Medley: War / No More Trouble - Live At The Pavillon De Paris/1977,audio_features,0.638
0.192,Red,Black Uhuru,0.78,309693.0,0.708,False,reggae,0.10800000000000001,7.0,0.105,-8.635,1.0,2003-01-01,0.0651,75.507,4.0,Puff She Puff,audio_features,0.917
0.22899999999999998,Song Book: Chapter a Day,Jacob Miller,0.888,154333.0,0.521,False,reggae,0.0,4.0,0.0794,-6.845,1.0,2012-12-04,0.306,143.879,4.0,Tenement Yard,audio_features,0.9620000000000001
0.22899999999999998,Song Book: Chapter a Day,Jacob Miller,0.888,154333.0,0.521,False,reggae,0.0,4.0,0.0794,-6.845,1.0,2012-12-04,0.306,143.879,4.0,Tenement Yard,audio_features,0.9620000000000001
0.22899999999999998,Song Book: Chapter a Day,Jacob Miller,0.888,154333.0,0.521,False,reggae,0.0,4.0,0.0794,-6.845,1.0,2012-12-04,0.306,143.879,4.0,Tenement Yard,audio_features,0.9620000000000001
0.22899999999999998,Song Book: Chapter a Day,Jacob Miller,0.888,154333.0,0.521,False,reggae,0.0,4.0,0.0794,-6.845,1.0,2012-12-04,0.306,143.879,4.0,Tenement Yard,audio_features,0.9620000000000001
0.006509999999999999,Beam Of Light,The Simpkin Project,0.722,348307.0,0.8370000000000001,False,reggae,0.0040100000000000005,4.0,0.0884,-5.146,0.0,2017-09-29,0.0423,141.989,4.0,Beam Of Light,audio_features,0.684
0.0155,Constant Struggle,Mystic Roots Band,0.688,383013.0,0.52,False,reggae,1.68e-06,4.0,0.11,-8.196,0.0,2004,0.213,76.99,4.0,Pass The Marajuana,audio_features,0.5539999999999999
0.0155,Constant Struggle,Mystic Roots Band,0.688,383013.0,0.52,False,reggae,1.68e-06,4.0,0.11,-8.196,0.0,2004,0.213,76.99,4.0,Pass The Marajuana,audio_features,0.5539999999999999
0.0155,Constant Struggle,Mystic Roots Band,0.688,383013.0,0.52,False,reggae,1.68e-06,4.0,0.11,-8.196,0.0,2004,0.213,76.99,4.0,Pass The Marajuana,audio_features,0.5539999999999999
0.0155,Constant Struggle,Mystic Roots Band,0.688,383013.0,0.52,False,reggae,1.68e-06,4.0,0.11,-8.196,0.0,2004,0.213,76.99,4.0,Pass The Marajuana,audio_features,0.5539999999999999
0.18100000000000002,Count Me In,Rebelution,0.685,209253.0,0.54,False,reggae,0.015,9.0,0.114,-9.701,1.0,2014-06-10,0.0253,109.926,4.0,Fade Away,audio_features,0.235
0.175,The Outlaw,Josey Wales,0.78,197067.0,0.419,False,reggae,0.000263,8.0,0.0693,-15.228,1.0,1983,0.302,145.7,4.0,It A Fi Burn,audio_features,0.83
0.0413,Wandering Soul,HIRIE,0.769,196853.0,0.601,False,reggae,0.000174,0.0,0.0638,-6.996,1.0,2016-08-26,0.0855,149.988,4.0,Queen,audio_features,0.7879999999999999
0.0213,The Vintage Series: Barry Biggs,Barry Biggs,0.7709999999999999,262627.0,0.633,False,reggae,3.14e-05,9.0,0.0522,-5.732,0.0,2000-07-11,0.10400000000000001,170.15599999999998,4.0,Love Come Down,audio_features,0.856
0.00394,Party In Session - The Black Uhuru Collection (2CD Set),Black Uhuru,0.8420000000000001,308760.0,0.547,False,reggae,0.00314,4.0,0.0808,-11.87,0.0,2007-01-01,0.106,131.38,4.0,Sinsemilla,audio_features,0.723
0.0539,One Way Ticket,Luciano,0.792,250333.0,0.529,False,reggae,0.0,11.0,0.0737,-11.298,1.0,1998,0.0682,155.099,4.0,Mr. Governor (feat. Cocoa Tea),audio_features,0.8079999999999999
0.0708,"Reggae Hits, Vol. 1",The Investigators,0.6809999999999999,323000.0,0.45399999999999996,False,reggae,0.0,11.0,0.149,-13.235,0.0,2000-11-07,0.174,94.065,4.0,Woman I Need Your Loving,audio_features,0.618
0.0708,"Reggae Hits, Vol. 1",The Investigators,0.6809999999999999,323000.0,0.45399999999999996,False,reggae,0.0,11.0,0.149,-13.235,0.0,2000-11-07,0.174,94.065,4.0,Woman I Need Your Loving,audio_features,0.618
0.0708,"Reggae Hits, Vol. 1",The Investigators,0.6809999999999999,323000.0,0.45399999999999996,False,reggae,0.0,11.0,0.149,-13.235,0.0,2000-11-07,0.174,94.065,4.0,Woman I Need Your Loving,audio_features,0.618
0.0708,"Reggae Hits, Vol. 1",The Investigators,0.6809999999999999,323000.0,0.45399999999999996,False,reggae,0.0,11.0,0.149,-13.235,0.0,2000-11-07,0.174,94.065,4.0,Woman I Need Your Loving,audio_features,0.618
0.342,Curly Locks: The Best of Junior Byles & the Upsetters,Junior Byles,0.887,172000.0,0.426,False,reggae,0.00028700000000000004,1.0,0.131,-14.118,1.0,1997-01-01,0.126,139.503,3.0,Fever,audio_features,0.9209999999999999
0.42100000000000004,Jordan,Junior Byles,0.81,211000.0,0.31,False,reggae,2.8e-06,7.0,0.125,-13.909,1.0,1976-01-06,0.0596,78.797,4.0,Ain't Too Proud to Beg,audio_features,0.94
0.0385,Don Letts Presents the Mighty Trojan Sound,I-Roy,0.784,173428.0,0.647,False,reggae,1.6800000000000002e-05,10.0,0.34299999999999997,-8.367,0.0,2003,0.313,78.108,4.0,Buck and the Preacher,audio_features,0.602
0.152,Massive Reggae,The Upsetters,0.78,149787.0,0.597,False,reggae,0.831,1.0,0.107,-7.765,1.0,2008-01-01,0.0412,154.111,4.0,Return Of Django,audio_features,0.925
0.0748,Night Nurse,Gregory Isaacs,0.865,315000.0,0.253,False,reggae,0.0404,10.0,0.0699,-16.122,1.0,1982-01-01,0.23399999999999999,76.351,4.0,Cool Down The Pace,audio_features,0.9540000000000001
0.00799,Independence Day,Fiji,0.7190000000000001,233387.0,0.682,False,reggae,0.0,6.0,0.33399999999999996,-3.312,1.0,2007-03-07,0.214,84.01299999999999,4.0,Jowenna,audio_features,0.713
0.0319,Irie State of Mind,Fortunate Youth,0.825,279960.0,0.708,False,reggae,1.53e-06,9.0,0.243,-5.803999999999999,0.0,2012-04-03,0.0507,139.953,4.0,Trippin,audio_features,0.862
0.0482,Entre les lignes vs. Entre les lignes Dub,Danakil,0.867,280571.0,0.574,False,reggae,0.0,8.0,0.214,-7.3389999999999995,0.0,2016-09-26,0.22399999999999998,145.945,4.0,Mali Mali,audio_features,0.82
0.0551,Movement,Rootz Underground,0.762,296760.0,0.48200000000000004,False,reggae,0.0,2.0,0.161,-6.729,0.0,2008,0.195,139.406,4.0,Farming (Album Version),audio_features,0.675
0.0982,Like This,Protoje,0.655,202187.0,0.805,False,reggae,2.19e-06,11.0,0.0939,-5.37,0.0,2018-09-07,0.122,170.14700000000002,4.0,Like This - Radio Edit,audio_features,0.636
0.0877,Born and Raised II (The Rebirth),Fiji,0.732,222985.0,0.578,False,reggae,0.0,5.0,0.057999999999999996,-6.556,1.0,2013,0.0361,84.85799999999999,4.0,Lonely Days (feat. J Boogs),audio_features,0.74
0.613,Rockers Meet King Tubby's In A Fire House,Augustus Pablo,0.738,199973.0,0.6920000000000001,False,reggae,0.8340000000000001,0.0,0.115,-9.163,1.0,2005-06-20,0.045,132.933,4.0,Simeon Tradition,audio_features,0.736
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.161,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,0.5820000000000001,217200.0,0.6629999999999999,False,reggae,0.0,4.0,0.198,-6.547000000000001,0.0,2012-12-14,0.0828,170.82,4.0,Here I Come,audio_features,0.695
0.0195,Da Real Thing,Sizzla,0.66,219413.0,0.731,False,reggae,0.0,11.0,0.37799999999999995,-4.771,1.0,2002-08-01,0.285,134.378,4.0,Rejoice,audio_features,0.564
0.27899999999999997,Nothing More to Say,The Frightnrs,0.7040000000000001,200253.0,0.43,False,reggae,1.8100000000000003e-05,4.0,0.0675,-10.350999999999999,0.0,2016-09-02,0.225,176.648,4.0,Till Then,audio_features,0.762
0.255,Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two,Bobby Melody,0.8079999999999999,235413.0,0.46799999999999997,False,reggae,0.371,6.0,0.17,-10.76,0.0,2009-03-30,0.0939,76.55199999999999,4.0,Jah Bring I Joy In The Morning,audio_features,0.355
0.0691,Return Of The Super Ape,Lee Perry & The Upsetters,0.821,205172.0,0.622,False,reggae,0.778,7.0,0.0686,-6.893,1.0,2003,0.0625,133.614,4.0,Crab Yars,audio_features,0.9620000000000001
0.136,Roots Party,Tribal Seeds,0.8,276773.0,0.75,False,reggae,0.0,7.0,0.0853,-6.252000000000001,0.0,2017-12-01,0.0699,143.993,4.0,Aroma,audio_features,0.728
0.0007440000000000001,Jackie Mittoo vs. The Aggrovators,Jackie Mittoo,0.865,198653.0,0.294,False,reggae,0.705,4.0,0.11699999999999999,-10.655,0.0,2018-06-01,0.135,138.469,4.0,Long Hard Look,audio_features,0.467
0.027000000000000003,Strength of My Life,Israel Vibration,0.77,262800.0,0.519,False,reggae,0.000221,3.0,0.218,-10.78,0.0,1981-01-01,0.0547,75.16,4.0,Live and Give,audio_features,0.8109999999999999
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0497,Most Wanted Series - Yellowman,Yellowman,0.75,387307.0,0.474,False,reggae,0.0013,6.0,0.0896,-10.640999999999998,0.0,2007,0.243,164.889,4.0,Zungguzungguguzungguzeng,audio_features,0.425
0.0107,A Long Way,Junior Byles,0.79,222218.0,0.537,False,reggae,0.0823,6.0,0.145,-7.582999999999999,1.0,1973-05-01,0.142,141.071,4.0,Stick of a Ounce,audio_features,0.687
0.23600000000000002,Da Real Thing,Sizzla,0.8540000000000001,219387.0,0.6679999999999999,False,reggae,0.0,2.0,0.0374,-5.355,1.0,2002-08-01,0.203,132.421,4.0,Its Amazing,audio_features,0.919
0.0134,The Definitive Hits Collection (1977-1985),Janet Kay,0.8079999999999999,197427.0,0.523,False,reggae,0.00165,8.0,0.0984,-14.892000000000001,1.0,2011-06-11,0.23,140.661,4.0,Rock the Rhythm,audio_features,0.16899999999999998
0.3,Reggae Anthology: Dennis Brown - Crown Prince of Reggae - Singles (1972-1985),Dennis Brown,0.731,199387.0,0.777,False,reggae,1.59e-05,10.0,0.11599999999999999,-2.5469999999999997,0.0,2010-11-12,0.0618,143.657,4.0,Silhouette,audio_features,0.9740000000000001
0.0399,Police & Thieves,Junior Murvin,0.6559999999999999,232850.0,0.505,False,reggae,0.0359,7.0,0.26899999999999996,-10.877,1.0,1977-01-01,0.0487,124.64200000000001,4.0,I Was Appointed,audio_features,0.77
0.0111,Exodus (Deluxe Edition),Bob Marley & The Wailers,0.8140000000000001,180267.0,0.48200000000000004,False,reggae,1.57e-06,9.0,0.0476,-10.493,1.0,1977-01-01,0.0588,148.404,4.0,Three Little Birds,audio_features,0.615
0.11599999999999999,One Way Ticket,Luciano,0.7509999999999999,247173.0,0.586,False,reggae,0.0,0.0,0.10099999999999999,-10.585999999999999,1.0,1998,0.0454,85.051,4.0,Bounty Lover (feat. Lady G),audio_features,0.96
0.162,Butterflies: Live,Anuhea,0.81,274656.0,0.633,False,reggae,0.0,11.0,0.0744,-4.373,0.0,2013-09-17,0.0454,99.99700000000001,4.0,Perfect Day,audio_features,0.86
0.154,The Best of Junior English,Junior English,0.763,271160.0,0.396,False,reggae,0.0636,0.0,0.0559,-13.690999999999999,1.0,1980-10-01,0.106,73.956,4.0,Be Thankful,audio_features,0.6920000000000001
0.22,Carroll Thompson Sings Phyllis Dillon,Carroll Thompson,0.74,188000.0,0.473,False,reggae,0.0033799999999999998,1.0,0.129,-10.982999999999999,0.0,2018-11-30,0.121,77.293,4.0,Love the One Your With,audio_features,0.8270000000000001
0.322,A Long Way,Junior Byles,0.7440000000000001,171140.0,0.42100000000000004,False,reggae,1.18e-06,2.0,0.0991,-9.453,1.0,1973-05-01,0.319,150.391,4.0,Babylon,audio_features,0.81
